"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.00211200617767521,0.653264619772609,0.447,0.442,1,"3","Mybbp1a"
0.00252501841839981,0.427898261889661,0.366,0.329,1,"3","Phgdh"
0.00374691643439268,0.543429480966968,0.48,0.486,1,"3","Cdk4"
0.00446966218684328,1.26406629673145,0.311,0.27,1,"3","Ttc28"
0.005074587371067,0.30803123940904,0.443,0.442,1,"3","Fkbp4"
0.00609607538539123,0.532619794400867,0.301,0.281,1,"3","Gar1"
0.00697411891050314,0.307244350490566,0.451,0.457,1,"3","Zfas1"
0.00907151855027292,0.494570767630244,0.29,0.381,1,"3","Rabggtb"
0,8.30738345701721,0.934,0.127,0,"4","Pax5"
0,4.920160601924,0.833,0.083,0,"4","Pou2af1"
0,7.36101876260039,0.923,0.213,0,"4","Cd79a"
0,5.4199950423094,0.757,0.144,0,"4","Spib"
0,5.21324431440804,0.765,0.157,0,"4","Cd72"
0,6.48708370742682,0.901,0.303,0,"4","Cd79b"
0,4.05338993673052,0.965,0.381,0,"4","Aff3"
0,4.38172408563189,0.844,0.268,0,"4","Blnk"
0,8.07174281552876,0.771,0.208,0,"4","Vpreb3"
0,6.44229730307767,0.989,0.439,0,"4","Ebf1"
0,7.00214265813073,0.686,0.161,0,"4","Akap12"
0,5.92813781839577,0.957,0.452,0,"4","Bach2"
0,6.95348032174753,0.548,0.063,0,"4","Cplx2"
0,8.3811363317116,0.483,0.023,0,"4","Klhl14"
6.6812730617594e-306,4.49308484586214,0.801,0.183,1.33625461235188e-302,"4","Ly6d"
2.39577656640979e-305,6.11686275623798,0.768,0.253,4.79155313281958e-302,"4","Cecr2"
2.37981106846568e-296,4.66933408869627,0.856,0.35,4.75962213693136e-293,"4","Ralgps2"
1.49845988590582e-295,7.80163396722498,0.285,0.015,2.99691977181164e-292,"4","Ighv1-5"
3.49030037861409e-258,5.30063322498474,0.526,0.1,6.98060075722819e-255,"4","Gm32196"
8.35339764326002e-257,5.51903094712107,0.283,0.016,1.670679528652e-253,"4","Ighv8-8"
1.0479707018186e-239,6.08827529860961,0.598,0.12,2.0959414036372e-236,"4","Tnfrsf13c"
5.16274851241162e-238,4.80918491438452,0.746,0.285,1.03254970248232e-234,"4","Pafah1b3"
5.16407269757077e-236,4.41338452215345,0.648,0.125,1.03281453951415e-232,"4","Iglc3"
6.59541697764733e-234,4.44343367158533,0.72,0.242,1.31908339552947e-230,"4","Tmem163"
2.85586536140401e-231,6.5126624158059,0.519,0.109,5.71173072280801e-228,"4","Gfra1"
3.81312989880348e-228,8.5084793708368,0.39,0.057,7.62625979760695e-225,"4","Rag1"
7.64705482984507e-223,5.2464249329414,0.714,0.199,1.52941096596901e-219,"4","Fcrla"
1.95320544111183e-219,1.89766971098935,0.765,0.25,3.90641088222365e-216,"4","Gm30211"
7.04027280887407e-219,7.66930866819151,0.517,0.07,1.40805456177481e-215,"4","Fcmr"
8.19162146993353e-219,3.66304419340365,0.786,0.347,1.63832429398671e-215,"4","Mtss1"
1.64881517023251e-211,3.37040050413685,0.326,0.026,3.29763034046501e-208,"4","Tubb2b"
2.11669229715936e-210,3.47509755720317,0.376,0.047,4.23338459431872e-207,"4","Hmgcll1"
6.88314547183261e-210,7.71048626619477,0.515,0.11,1.37662909436652e-206,"4","Agbl1"
9.81892386432349e-209,4.98125232666642,0.714,0.287,1.9637847728647e-205,"4","Chchd10"
3.12348117256464e-199,6.96715680877856,0.613,0.149,6.24696234512929e-196,"4","Ighd"
4.77762526053836e-194,7.4347439726139,0.598,0.158,9.55525052107672e-191,"4","Ms4a1"
1.59181069375523e-181,4.08782871559241,0.673,0.262,3.18362138751047e-178,"4","Atp1b1"
4.87467990578493e-180,4.34569014676193,0.584,0.142,9.74935981156986e-177,"4","Iglc2"
3.71329336308331e-172,3.23276654247562,0.644,0.193,7.42658672616662e-169,"4","Mzb1"
5.12023973690602e-168,2.98583763379688,0.751,0.355,1.0240479473812e-164,"4","Cd74"
2.392047797046e-166,7.00989741925806,0.503,0.118,4.784095594092e-163,"4","Tmem108"
5.21897686812531e-161,3.67450779196106,0.557,0.138,1.04379537362506e-157,"4","Irf4"
1.26191204126657e-160,6.28615887861407,0.449,0.101,2.52382408253315e-157,"4","1700027J07Rik"
7.17003727492599e-155,5.75883344958274,0.38,0.064,1.4340074549852e-151,"4","Bfsp2"
3.75446906675382e-154,1.51340529492991,0.26,0.023,7.50893813350763e-151,"4","Klra1"
5.2062185737868e-152,3.68521255767662,0.637,0.259,1.04124371475736e-148,"4","Cacna1e"
6.2721787602049e-152,4.79143338243537,0.583,0.176,1.25443575204098e-148,"4","Myo1e"
3.47223792385394e-145,5.26262586302273,0.644,0.334,6.94447584770787e-142,"4","Bank1"
3.44986785510666e-144,3.1943053110316,0.515,0.143,6.89973571021332e-141,"4","Iglc1"
9.25421921197888e-141,2.88412604297607,0.72,0.349,1.85084384239578e-137,"4","Kcnq5"
1.36873902056428e-126,2.63760387904893,0.735,0.461,2.73747804112856e-123,"4","Mef2c"
1.95296992179566e-118,2.36876955381035,0.785,0.575,3.90593984359133e-115,"4","D17H6S56E-5"
1.62542572485401e-117,2.64099329564268,0.452,0.12,3.25085144970802e-114,"4","Lef1"
1.69494469798699e-116,4.21366283795229,0.612,0.276,3.38988939597399e-113,"4","St6gal1"
9.59339027468799e-109,6.5204264920241,0.482,0.186,1.9186780549376e-105,"4","Myl4"
2.37044327881313e-106,2.35398204522719,0.635,0.381,4.74088655762626e-103,"4","H2-Ab1"
4.57152146592075e-101,2.92474606894944,0.653,0.394,9.14304293184149e-98,"4","Pecam1"
7.8772908280681e-96,2.8112649365778,0.587,0.314,1.57545816561362e-92,"4","Fhit"
1.19698746273364e-88,8.0785461648639,0.268,0.034,2.39397492546729e-85,"4","Iglv2"
1.21153483950168e-88,1.70134406954222,0.692,0.429,2.42306967900337e-85,"4","Msi2"
1.46660901318426e-86,2.2600279727101,0.606,0.346,2.93321802636852e-83,"4","Il7r"
3.02398592041817e-86,3.74501226561382,0.506,0.182,6.04797184083635e-83,"4","Dennd5b"
2.54926212991339e-85,3.11271303892353,0.559,0.316,5.09852425982678e-82,"4","Mast4"
7.94799219364637e-85,2.35880653920027,0.675,0.483,1.58959843872927e-81,"4","Hdac9"
1.20513116858176e-83,0.895011662871716,0.033,0.258,2.41026233716352e-80,"4","Igkv8-24"
8.57153273842777e-83,1.28789491640431,0.659,0.439,1.71430654768555e-79,"4","Prkca"
1.22584709274392e-82,0.694889794101789,0.997,0.986,2.45169418548785e-79,"4","Malat1"
3.43240162965869e-80,2.00990078893823,0.431,0.21,6.86480325931738e-77,"4","Eaf2"
8.1149615143307e-80,4.18625069507953,0.507,0.216,1.62299230286614e-76,"4","Sox4"
6.63343230385901e-76,2.28342306340623,0.617,0.426,1.3266864607718e-72,"4","Hmgn1"
5.16269173925806e-75,0.917495591234889,0.883,0.688,1.03253834785161e-71,"4","Rpl12"
1.76455807229277e-74,2.44554732392336,0.572,0.353,3.52911614458554e-71,"4","H2-Aa"
1.37386562172265e-72,2.07166128572301,0.66,0.424,2.7477312434453e-69,"4","Myb"
7.97573236818453e-69,2.52319814440097,0.504,0.218,1.59514647363691e-65,"4","Slamf7"
7.73499655229301e-62,1.97821576006939,0.301,0.102,1.5469993104586e-58,"4","Kcnk13"
1.66462186927443e-61,1.66615552391047,0.336,0.114,3.32924373854885e-58,"4","Itga9"
2.07583774920231e-61,1.34071368848165,0.514,0.3,4.15167549840462e-58,"4","Txndc5"
4.48649766249478e-61,3.81473151393242,0.452,0.244,8.97299532498957e-58,"4","Gm11342"
1.099017196057e-59,1.32137852465433,0.555,0.347,2.198034392114e-56,"4","Zdhhc14"
2.31582508838675e-59,2.17210785734627,0.597,0.412,4.63165017677351e-56,"4","Txndc11"
3.41787226224942e-59,0.68185774275561,0.641,0.458,6.83574452449883e-56,"4","Tcf4"
1.68032545226362e-58,1.93347434213275,0.667,0.527,3.36065090452724e-55,"4","Herpud1"
2.81689477115598e-56,0.916998677237487,0.29,0.115,5.63378954231195e-53,"4","Gpm6a"
3.9360192705559e-54,1.7812947578003,0.522,0.338,7.8720385411118e-51,"4","Acp5"
1.07550767088477e-51,1.96664123829128,0.533,0.374,2.15101534176954e-48,"4","Cd93"
1.06021322045739e-50,1.82992901905647,0.338,0.162,2.12042644091477e-47,"4","Iglv1"
1.31218783890374e-50,1.52425989023644,0.68,0.561,2.62437567780748e-47,"4","Btk"
1.40444852737215e-50,1.50681345615673,0.535,0.356,2.8088970547443e-47,"4","Gclc"
1.37576497906209e-49,2.81351875965941,0.283,0.105,2.75152995812418e-46,"4","Fcrl5"
3.89188932452656e-49,1.13467847412718,0.735,0.592,7.78377864905311e-46,"4","Chd9"
4.29835208689981e-49,2.49513262805968,0.504,0.343,8.59670417379962e-46,"4","H2-Eb1"
2.57444869955223e-46,1.87997965209965,0.463,0.277,5.14889739910447e-43,"4","Psd3"
2.99726525702791e-46,1.79061747814593,0.598,0.431,5.99453051405582e-43,"4","Maml2"
3.55193867010653e-45,3.4697603213147,0.385,0.195,7.10387734021306e-42,"4","Sox5"
1.37417376850291e-43,0.535937101848902,0.841,0.692,2.74834753700583e-40,"4","Npm1"
1.55209864764538e-43,4.08165662483343,0.271,0.046,3.10419729529077e-40,"4","Iglv3"
2.32559061744934e-43,0.81342504203093,0.811,0.769,4.65118123489867e-40,"4","Fli1"
9.75062068108696e-41,1.35327111184382,0.671,0.567,1.95012413621739e-37,"4","Atp2a3"
3.87809823839933e-40,1.41030658674827,0.413,0.257,7.75619647679865e-37,"4","Nrxn1"
5.95386529524404e-40,1.05840470961336,0.354,0.241,1.19077305904881e-36,"4","Zfp715"
3.13283901303195e-39,1.76668778390434,0.557,0.437,6.26567802606389e-36,"4","Bcl11a"
4.42944454225381e-39,0.498328333349563,0.681,0.462,8.85888908450762e-36,"4","S100a10"
1.39872147022811e-38,0.80513080845705,0.304,0.091,2.79744294045621e-35,"4","Gm56600"
2.76692506927545e-38,1.63345996314326,0.565,0.424,5.5338501385509e-35,"4","Gm47283"
4.70466757662984e-38,3.16687817047147,0.323,0.157,9.40933515325968e-35,"4","Pdzd2"
1.17271107293774e-36,1.09780175342557,0.743,0.637,2.34542214587547e-33,"4","Ptprj"
5.91834914810174e-36,0.886191673382096,0.743,0.639,1.18366982962035e-32,"4","Gas5"
1.24480308498106e-35,3.00775418694859,0.352,0.189,2.48960616996212e-32,"4","Dusp10"
1.85713110486276e-35,0.63413113491904,0.855,0.734,3.71426220972552e-32,"4","Hsp90b1"
6.47953858134284e-35,1.45224976568824,0.385,0.241,1.29590771626857e-31,"4","Ypel2"
9.37853950752683e-35,1.55513739710669,0.392,0.263,1.87570790150537e-31,"4","Mfhas1"
1.91058833708418e-34,2.88513599538849,0.264,0.108,3.82117667416837e-31,"4","Egr1"
5.09207059551973e-34,1.09325684908272,0.471,0.328,1.01841411910395e-30,"4","Pdlim1"
1.41201667836357e-33,1.62021640688648,0.373,0.188,2.82403335672713e-30,"4","Kmo"
7.92002160324503e-33,2.08702757869035,0.525,0.408,1.584004320649e-29,"4","Gm43305"
9.14822159243985e-33,0.613806016895361,0.823,0.713,1.82964431848797e-29,"4","Rpl4"
3.29110219368987e-31,1.03732747780241,0.624,0.533,6.58220438737974e-28,"4","Vps13a"
5.6034155240243e-31,1.17250184899575,0.356,0.263,1.12068310480486e-27,"4","AI480526"
6.65572842150418e-31,1.11953440669656,0.588,0.473,1.33114568430084e-27,"4","Kcnq1ot1"
2.22466582702744e-30,1.4684713328674,0.467,0.365,4.44933165405489e-27,"4","Otud7b"
1.67144833778067e-29,0.444908832655261,0.735,0.672,3.34289667556134e-26,"4","Rabgap1l"
2.37365374133343e-29,0.556147715658094,0.568,0.428,4.74730748266686e-26,"4","Irf8"
8.71261930888136e-29,2.50930380481976,0.479,0.359,1.74252386177627e-25,"4","Gm42031"
1.36371394814577e-28,0.38170164400961,0.558,0.44,2.72742789629153e-25,"4","Blvrb"
3.91048319175577e-28,0.823884042249847,0.348,0.216,7.82096638351154e-25,"4","Plcl1"
6.96367500090947e-28,5.39826626556385,0.413,0.264,1.39273500018189e-24,"4","H2-DMb2"
1.84010854580137e-27,0.429757326922649,0.895,0.849,3.68021709160274e-24,"4","Hsp90ab1"
2.03330556807813e-27,1.38440255175821,0.54,0.458,4.06661113615625e-24,"4","Ifi30"
2.15419802678225e-27,2.76614046050437,0.309,0.244,4.3083960535645e-24,"4","ENSMUSG00000079190"
5.22064861236303e-27,2.14069286436596,0.265,0.105,1.04412972247261e-23,"4","Dnase1l3"
9.0065589721025e-27,1.96140284303005,0.421,0.289,1.8013117944205e-23,"4","Pla2g12a"
4.35959479749613e-26,0.900024440696061,0.381,0.291,8.71918959499227e-23,"4","Dip2c"
4.4437330021269e-26,2.71922061918416,0.383,0.261,8.88746600425381e-23,"4","2610307P16Rik"
5.02623716396434e-26,3.52492403346104,0.376,0.251,1.00524743279287e-22,"4","Pik3c2b"
2.20629639483118e-25,0.883373168185997,0.707,0.672,4.41259278966236e-22,"4","Rock2"
2.98133504776097e-25,2.31561726357987,0.352,0.238,5.96267009552193e-22,"4","Camk2b"
4.87307157485024e-25,1.60526967936682,0.529,0.45,9.74614314970047e-22,"4","Lpp"
6.53138951945987e-24,0.829391265545273,0.539,0.44,1.30627790389197e-20,"4","Lsm7"
1.16873647902833e-22,1.40298005480384,0.406,0.269,2.33747295805666e-19,"4","Zfpm1"
7.03591409813845e-22,0.331891755767846,0.283,0.525,1.40718281962769e-18,"4","Nasp"
1.45601890309311e-21,2.27357010271964,0.254,0.134,2.91203780618622e-18,"4","Mcc"
1.72503041860878e-21,0.842923248172855,0.662,0.597,3.45006083721757e-18,"4","Cct2"
2.93046303560086e-21,0.604187384815287,0.693,0.616,5.86092607120171e-18,"4","Eef1g"
3.21788531187537e-21,0.526887009375173,0.724,0.628,6.43577062375074e-18,"4","Set"
1.23767376633817e-20,0.66324814026052,0.338,0.505,2.47534753267635e-17,"4","Igkv14-111"
1.4937995069476e-20,0.513030552651522,0.742,0.703,2.98759901389521e-17,"4","Ncl"
5.55616243266942e-20,0.570679045017303,0.756,0.69,1.11123248653388e-16,"4","Serbp1"
9.65994930086034e-20,0.36152690677062,0.825,0.733,1.93198986017207e-16,"4","Rps17"
4.8263141452386e-19,0.259096449655217,0.153,0.284,9.65262829047719e-16,"4","Ttc28"
6.58845771580545e-19,0.812193405670884,0.522,0.455,1.31769154316109e-15,"4","Zfp644"
7.18696876596377e-19,0.448571810561832,0.181,0.319,1.43739375319275e-15,"4","Shmt2"
7.92422149113639e-19,0.354838397504726,0.783,0.694,1.58484429822728e-15,"4","Rps18"
6.88412895189708e-18,0.501215129073651,0.718,0.63,1.37682579037942e-14,"4","Snrpg"
2.4067624457923e-17,0.369545466238491,0.59,0.498,4.81352489158461e-14,"4","Mif"
3.55110815741562e-17,0.998284090543638,0.572,0.516,7.10221631483124e-14,"4","Cep170"
3.918721596929e-17,1.04285516071241,0.461,0.383,7.837443193858e-14,"4","Ddx18"
4.95965518653802e-17,0.367415758675008,0.199,0.391,9.91931037307604e-14,"4","Noc2l"
6.1650361837961e-17,0.777582337994828,0.637,0.602,1.23300723675922e-13,"4","Hnrnpa1"
1.04689598883369e-16,1.2376386241224,0.544,0.524,2.09379197766738e-13,"4","Akt3"
1.50141255107512e-16,0.513464452191786,0.218,0.406,3.00282510215025e-13,"4","Uhrf1"
4.22643180028149e-16,0.299046826496224,0.137,0.275,8.45286360056299e-13,"4","Nprl3"
5.64025494002084e-16,0.368822294339923,0.171,0.358,1.12805098800417e-12,"4","H2ac8"
2.86512086470474e-15,1.26128719709175,0.464,0.396,5.73024172940948e-12,"4","Maml3"
3.85868638143074e-15,1.02603525918363,0.63,0.611,7.71737276286147e-12,"4","Tgfb1"
6.28450080949331e-15,0.824528084752139,0.449,0.394,1.25690016189866e-11,"4","Orc2"
1.1255304002749e-14,0.589150735172707,0.483,0.436,2.25106080054981e-11,"4","Nop58"
1.98045632524402e-14,1.10206177827458,0.348,0.26,3.96091265048805e-11,"4","Atad3a"
1.98996229174661e-14,3.17675334334278,0.356,0.259,3.97992458349323e-11,"4","Reln"
3.71884724744354e-14,3.25022340102654,0.262,0.09,7.43769449488709e-11,"4","Rasgrp3"
3.77422718237252e-14,1.79372887167415,0.354,0.277,7.54845436474503e-11,"4","Atosa"
4.09267174741388e-14,0.280985632166949,0.793,0.743,8.18534349482776e-11,"4","Rpl14"
1.83023572944817e-13,0.33623116982182,0.178,0.327,3.66047145889634e-10,"4","Snhg5"
2.61458074092493e-13,0.419497740314598,0.681,0.626,5.22916148184987e-10,"4","Rpl22l1"
4.04087848406396e-13,0.845184362093792,0.557,0.506,8.08175696812792e-10,"4","Trp53inp1"
4.30877586212895e-13,0.75165200408232,0.275,0.187,8.6175517242579e-10,"4","Mid1"
1.28353443860794e-12,0.351043950923247,0.218,0.362,2.56706887721588e-09,"4","Pno1"
1.36339251719505e-12,0.648503297092146,0.616,0.567,2.7267850343901e-09,"4","Snrpf"
1.85247653204502e-12,1.13179191022234,0.485,0.457,3.70495306409005e-09,"4","Inpp4b"
2.13451788492288e-12,0.555386047392375,0.552,0.5,4.26903576984576e-09,"4","H1f2"
4.11827723764759e-12,0.81519403593484,0.137,0.277,8.23655447529518e-09,"4","Ccdc62"
4.27642982625403e-12,0.802818243251809,0.323,0.264,8.55285965250807e-09,"4","Sbf2"
4.79695544023633e-12,1.471679444116,0.46,0.44,9.59391088047267e-09,"4","Cep85"
6.2534925009909e-12,0.530935145527243,0.269,0.431,1.25069850019818e-08,"4","Cep70"
6.57480731306943e-12,0.764078957642127,0.468,0.434,1.31496146261389e-08,"4","Birc2"
6.77679818948299e-12,0.664438110160587,0.449,0.427,1.3553596378966e-08,"4","Svbp"
8.81128507739772e-12,0.332617841734889,0.153,0.318,1.76225701547954e-08,"4","H2ac4"
1.01863456390549e-11,1.10429155441764,0.446,0.433,2.03726912781097e-08,"4","1110038B12Rik"
1.93898814016394e-11,1.02748550015328,0.584,0.569,3.87797628032789e-08,"4","Trp53"
2.45252321397811e-11,1.17573956122975,0.489,0.454,4.90504642795623e-08,"4","Zfas1"
5.1122674242223e-11,0.641941749173326,0.421,0.387,1.02245348484446e-07,"4","Dkc1"
6.55901381693426e-11,0.494686136934488,0.554,0.51,1.31180276338685e-07,"4","Pa2g4"
1.16183485083259e-10,0.709660214610174,0.278,0.208,2.32366970166519e-07,"4","Csgalnact1"
1.96611016710767e-10,0.70204286473154,0.398,0.353,3.93222033421535e-07,"4","Bzw2"
2.62975460131052e-10,0.641741898055498,0.586,0.581,5.25950920262103e-07,"4","Tlk1"
5.01733355872321e-10,0.313194342482982,0.414,0.389,1.00346671174464e-06,"4","Hmgb3"
7.98228313964866e-10,0.726344087415651,0.267,0.25,1.59645662792973e-06,"4","Inafm2"
2.27717746737546e-09,1.58568686799968,0.438,0.416,4.55435493475093e-06,"4","Immp2l"
2.97986361465646e-09,0.758487951183062,0.395,0.326,5.95972722931293e-06,"4","Phgdh"
3.69546424715442e-09,0.611196571274184,0.279,0.193,7.39092849430884e-06,"4","Plpp3"
4.38842555253673e-09,0.295453801007201,0.532,0.494,8.77685110507347e-06,"4","Hspe1"
4.72347790720007e-09,0.837218545548416,0.477,0.472,9.44695581440013e-06,"4","Cat"
4.77818637581463e-09,0.91479566729147,0.463,0.442,9.55637275162925e-06,"4","Pdia4"
5.27940530855181e-09,0.561850400351948,0.157,0.251,1.05588106171036e-05,"4","Wdpcp"
6.83631780206974e-09,0.512715935782724,0.602,0.57,1.36726356041395e-05,"4","Tcp1"
8.89491419279264e-09,0.87114135538186,0.325,0.29,1.77898283855853e-05,"4","Ormdl3"
2.24523551730597e-08,0.828363134709067,0.523,0.522,4.49047103461195e-05,"4","Snu13"
4.10363389284164e-08,0.768682158309166,0.522,0.528,8.20726778568328e-05,"4","Ehd4"
4.64252356931891e-08,0.844679983948627,0.499,0.524,9.28504713863782e-05,"4","Filip1l"
4.92804164255633e-08,1.29679935866562,0.436,0.427,9.85608328511266e-05,"4","Trim24"
4.93826895399674e-08,0.571853893168078,0.392,0.368,9.87653790799348e-05,"4","Hells"
5.53896218195918e-08,0.495592044832025,0.609,0.628,0.000110779243639184,"4","Jarid2"
6.50210401006472e-08,0.534077832063107,0.424,0.403,0.000130042080201294,"4","Ammecr1"
6.78255891865823e-08,0.4295288164968,0.595,0.562,0.000135651178373165,"4","H1f4"
8.36546972414271e-08,2.78551021054242,0.275,0.235,0.000167309394482854,"4","Stau2"
9.43981399060749e-08,0.602799427982672,0.202,0.3,0.00018879627981215,"4","H2-DMb1"
1.16455940912236e-07,0.473422288434826,0.428,0.374,0.000232911881824472,"4","Mllt3"
3.16453879715596e-07,0.43977615430692,0.598,0.591,0.000632907759431193,"4","Eef1d"
3.58336381409772e-07,0.908399378094179,0.453,0.447,0.000716672762819543,"4","Nop56"
6.652116721497e-07,0.262114992668805,0.282,0.446,0.0013304233442994,"4","Itpkb"
6.85275261206518e-07,0.328720659405685,0.291,0.404,0.00137055052241304,"4","Lgmn"
8.74811884870954e-07,0.482686380937392,0.311,0.28,0.00174962376974191,"4","Gar1"
1.53041583457643e-06,0.299402476558865,0.474,0.449,0.00306083166915286,"4","Pebp1"
1.75880619888672e-06,0.366112498743161,0.283,0.411,0.00351761239777344,"4","H2ac20"
1.90315273269146e-06,0.710042793359734,0.536,0.536,0.00380630546538291,"4","Phf5a"
2.17058119520139e-06,1.14184962464121,0.474,0.486,0.00434116239040279,"4","Ppp1r14b"
2.33102559666589e-06,1.12831913546501,0.439,0.439,0.00466205119333177,"4","Lrrc8c"
2.81041627022322e-06,0.275421040551725,0.53,0.505,0.00562083254044643,"4","Nme1"
3.39500649897879e-06,0.287673334054567,0.294,0.429,0.00679001299795758,"4","Josd2"
4.22422651200157e-06,0.707619550656161,0.55,0.586,0.00844845302400314,"4","Rasa3"
4.73859782566416e-06,1.16843292681195,0.262,0.182,0.00947719565132832,"4","Rpgrip1"
4.82631732767147e-06,0.277818376481026,0.449,0.446,0.00965263465534293,"4","Acp1"
5.76745497898677e-06,0.543234084410889,0.439,0.433,0.0115349099579735,"4","Prdx3"
5.91703250853876e-06,0.301277584057625,0.319,0.453,0.0118340650170775,"4","Fkbp4"
5.95296160273946e-06,1.34218681270847,0.398,0.407,0.0119059232054789,"4","Tec"
6.0494536997372e-06,0.413913530761481,0.518,0.507,0.0120989073994744,"4","Nop10"
1.2602686876972e-05,0.304142132543111,0.547,0.53,0.0252053737539439,"4","Ranbp1"
1.29364298668642e-05,1.45287468268425,0.275,0.271,0.0258728597337284,"4","Tram2"
1.46922170276419e-05,0.470137754071454,0.351,0.343,0.0293844340552838,"4","Wdr12"
1.56317379749402e-05,0.693725718147763,0.475,0.471,0.0312634759498805,"4","Rsl1d1"
2.19516509317709e-05,0.437848149367399,0.413,0.403,0.0439033018635417,"4","Nhp2"
2.76040252000609e-05,0.653022828731301,0.535,0.55,0.0552080504001218,"4","Phb2"
3.03218220318433e-05,0.567464024117986,0.463,0.469,0.0606436440636867,"4","Sfxn1"
3.40900891913864e-05,0.948911195503956,0.63,0.703,0.0681801783827727,"4","Lgals9"
3.64906165246556e-05,1.87719345264735,0.256,0.179,0.0729812330493112,"4","Tmem26"
3.78597419187441e-05,0.816621521395066,0.356,0.292,0.0757194838374882,"4","Grap2"
3.83109616071372e-05,0.780586942268697,0.514,0.539,0.0766219232142744,"4","Ano6"
3.85852814401874e-05,0.624256576515498,0.215,0.319,0.0771705628803749,"4","Wdr75"
5.08854419469499e-05,0.300067679639569,0.251,0.227,0.1017708838939,"4","Snhg4"
6.01453593197507e-05,1.4413742639223,0.232,0.329,0.120290718639501,"4","Ppp1r13b"
6.14734375019163e-05,0.987598814554741,0.385,0.387,0.122946875003833,"4","Cisd1"
6.46285430243099e-05,0.730834991958358,0.349,0.338,0.12925708604862,"4","Nop16"
7.64494281734743e-05,1.02235944711754,0.438,0.485,0.152898856346949,"4","Arhgef3"
7.71022197526149e-05,0.881788031658771,0.372,0.374,0.15420443950523,"4","Gadd45gip1"
8.21605588799046e-05,0.781282960219861,0.427,0.435,0.164321117759809,"4","Ddx27"
0.000124902627480696,0.344435719037894,0.439,0.416,0.249805254961393,"4","H1f5"
0.000167687283916615,0.359927728687704,0.36,0.366,0.335374567833231,"4","Minpp1"
0.000183873528751943,0.946930024975333,0.461,0.499,0.367747057503886,"4","Snhg8"
0.000201347605488535,1.14212583838351,0.508,0.557,0.402695210977069,"4","Igkv1-110"
0.000224442368859167,0.491216535084925,0.185,0.27,0.448884737718333,"4","Timm10"
0.000227026050321156,0.250198193697895,0.338,0.474,0.454052100642311,"4","Rpia"
0.000298659402353809,0.369920298495729,0.29,0.419,0.597318804707618,"4","Nlk"
0.000428666993218941,0.61952776007886,0.45,0.453,0.857333986437882,"4","Ddx21"
0.000453891220537674,0.334080308458087,0.406,0.565,0.907782441075347,"4","Treml2"
0.00047013896388131,0.347358241139626,0.645,0.649,0.940277927762619,"4","Hnrnpab"
0.00060987661955771,0.688448103913139,0.249,0.322,1,"4","Eif2b3"
0.000787191033836851,2.64307553277338,0.34,0.332,1,"4","Traf5"
0.000801527194220215,0.47895827577964,0.251,0.347,1,"4","Nck2"
0.000931649723083877,0.461561571955718,0.363,0.495,1,"4","Eif3b"
0.00118433296283112,0.604420550803672,0.497,0.521,1,"4","Psmd7"
0.00123507071245426,0.319460299397618,0.39,0.538,1,"4","Ppm1g"
0.00123830216215882,0.277042401455807,0.46,0.463,1,"4","Krtcap2"
0.00142116211408701,0.564529202314955,0.285,0.403,1,"4","Tomm40"
0.00165877890161312,0.602836767761201,0.341,0.359,1,"4","Bcl2l1"
0.00170447517649888,0.913257632189237,0.254,0.321,1,"4","Alkbh8"
0.00204835647540489,0.689528698344764,0.33,0.347,1,"4","Pard3b"
0.0033149676248382,1.10638587034243,0.345,0.369,1,"4","H1f1"
0.0036069489332131,0.303448850450664,0.626,0.676,1,"4","Atp8a1"
0.00398863272740107,0.52924399891296,0.215,0.323,1,"4","H3c6"
0.00405528212563031,0.257381701622355,0.36,0.392,1,"4","Mcm4"
0.00532821357384479,0.556626833855455,0.536,0.593,1,"4","Cct5"
0.00617403448357217,0.265565697183124,0.445,0.466,1,"4","Hspa9"
0.00694448937840854,1.00618141053412,0.272,0.238,1,"4","Gpatch4"
0.00735781105014842,1.48578907877931,0.298,0.286,1,"4","Nopchap1"
0.00793404497836962,0.746157379728537,0.307,0.327,1,"4","Adsl"
0.00940558535847027,0.577841055143387,0.162,0.252,1,"4","Pon3"
0,3.98038133768416,0.989,0.397,0,"5","Irf8"
0,3.47358333721236,0.971,0.421,0,"5","Lgals1"
1.69393670272154e-283,1.86223492674295,0.93,0.286,3.38787340544308e-280,"5","Apba1"
1.90078777024216e-272,2.1133615756505,0.901,0.293,3.80157554048433e-269,"5","Gria3"
1.53788416968236e-268,2.1873056595602,0.998,0.647,3.07576833936473e-265,"5","Plac8"
3.04356164745156e-229,3.59785384566227,0.816,0.339,6.08712329490313e-226,"5","Ass1"
8.36848855745514e-223,3.55213526410279,0.952,0.609,1.67369771149103e-219,"5","Bst2"
3.23521498891754e-206,2.48059431501414,0.958,0.566,6.47042997783508e-203,"5","Crip1"
2.06531709975264e-202,2.40566075640775,0.872,0.408,4.13063419950527e-199,"5","Ms4a6c"
6.56131435731609e-198,1.57308138101244,0.973,0.563,1.31226287146322e-194,"5","D17H6S56E-5"
1.57043305498126e-196,1.47379707554868,0.99,0.838,3.14086610996251e-193,"5","Hspa8"
3.86312752837669e-194,1.87738371687691,0.789,0.253,7.72625505675337e-191,"5","H2-DMb1"
4.49286806106812e-187,1.90462122484059,0.963,0.711,8.98573612213624e-184,"5","Ly6c2"
